overall,title,reviewText,asin,parent_asin,reviewerID,timestamp,helpful_vote,verified_purchase,review_length
5.0,Super convenient,This thing is so cool I love being able to turn on my lights with just my voice.,B01MZEEFNX,B07KTYJ769,AHSITUL3B6KOHNZRGZMD222TTCBA,1618420273486,0,True,80
5.0,I am 100% happy with my purchase,Very durable cover\stand for my Fire Tablet. I am 100% happy with my purchase.,B07Y91D1V6,B087DPB298,AEXXM3DGS3MHG26SGYPHYUA6WPJA,1621282600367,0,True,78
2.0,Has a small issue,"It has an small issue that it has a charging disconnection, and i will need to replug the cable. Overall, it’s fine and good value compared to the manufacturer one.",B0912L2HBW,B0912L2HBW,AFLEYZXFKZJS3ELG6KJ3M6HUAEAA,1668963201553,0,True,164
5.0,Awesome Product,The newer version is awesome and loving it... the deliveries are awesome at fast and pacing... amazing!,B0877DK2FL,B0929SSHPR,AFSYOIHUKJH27XE3IU57PJYQOS6Q,1616201325247,1,True,103
1.0,Charging cable issues,Right now it’s not easy to give a review cause the charging cord that came with it keeps saying not an authorized cable so I have to contact someone to get it cleared up,B00QHGT4BC,B00QHGT4BC,AFIVYBU5ZNUUC7XK4Q4HAHX2XVBA,1508527048337,1,True,169
5.0,Easy to install!,Husband installed with no problem!,B073XLYJGT,B0BPBDZNHP,AFFAFVJXS3DC7JYCPTDCMXBOW7KA,1629752929664,0,True,34
5.0,"Cable Zip Ties, 8 Inch Heavy Duty Releasable Cable Ties","Cable Zip Ties, 8 Inch Heavy Duty Releasable Cable Ties. Got them to add to my supply of cable ties xcpt adjustable type.",B07R2JKWXV,B07QW4RNFQ,AEHSOX3KWAWCFS5Y27H6ZLZFBC3Q,1619302929268,0,True,121
5.0,Great price,Priced very well and has everything I need for my the kids. Great screen quality and easy to set up and use. Another device added to my Amazon family!,B07FKR6KXF,B07N8VFFNS,AGYNM6NWSL6DUCPR3WUCJJ5PDJIQ,1596770836043,0,True,150
5.0,great for home made movies to take to family and as a back up in case of fire,second one. we use these for keeping home made movies as storage for a vault and to take for family visits. we can put tins of movies on these.,B017DH3O5A,B0148N1COC,AEQI3L2S3455ISUYQ2NUN2RJSCOA,1525227550685,0,True,143
5.0,Works great,Works great and I prefer it over the original. I never put my camera in the water so I just keep this one on my Hero 9 all the time.,B08TWBJ3TS,B08TWBJ3TS,AFH2CYICMTNWVOFPOGOHVJODGQBA,1625782951301,0,True,132
5.0,"New iPad 9.7"" (2017) / iPad Pro 9.7 / iPad Air..","Challenging to put on, due to not reading the directions.  So make sure you do.  Once on, the glass is awesome.  It will protect your I pad and you will be glad you bought it.  I have always used the glass tops for my cell and i pads.",B013JZCAZK,B013JZCAZK,AFGTYSMOWZIA5E4XSNCWK6MIWETA,1491194392000,0,True,234
1.0,Doesn’t work.,Won’t setup. True troubleshoot multiple times. Giving up. Waste of money.,B015SLMR1U,B082L3TZVK,AEV42NCPO2W5EGMUBWQEHNDQFRTQ,1641223907422,0,True,73
1.0,Who do I need to talk to about getting a new charger cord,I bought this as a gift for my daughter she opened it up she loved it but the charger cord is bent and I need a new charger cord,B076VCYNZR,B076VCYNZR,AFBJVCEV7ZXLVVHGESLG4ZG6NE2Q,1565473655325,0,False,128
1.0,"Might be us, but they never worked.","Tried everything we could think of.  Never got them working, so returned them.",B00I0MKIB6,B07NQR1MFB,AFNAAKBIOL6UWQIQTN4CZQG7MQ3A,1413022029000,0,True,78
4.0,Works with my Smart TV,"For the price, this is a great little speaker.  I originally bought it to use with the Amazon Dot, but had trouble with the Dot and had to return it.  I have connected this to my Smart TV and it works great.",B01GF5ACUG,B01GF5ACUG,AEEAOE5EGLP65TZKVNYCLN4VMJPQ,1490229334000,1,True,207
5.0,Works Well,"My wife decided this would be the perfect gift for our son at Christmas.  I'm sure he had a hand in the selection, though.  It works well, is Bluetooth and keeps him happy.  Win-win.",B016XTADG2,B0935ZDCYD,AHJ3S3V3XBCJZFF7EE4RALKBJPPQ,1482845497000,1,True,182
5.0,Great quality for the price.,I use my speakers every day and think they offer value for money.,B0791H74NT,B0B59QBY9G,AFDA7US2RKW23R5HL2DHIY6SDJ6A,1621737972872,0,True,65
2.0,Cute car not terribly sturdy,"The  kids love seeing the car mouse and it works as described for a short while, but it's fragile and spotty.  First the rolling wheel had my screen going in opposite directions, then a wheel broke off. Now sometimes it stops reading the USB connector. It wasn't expensive and a nice novelty but I'm a little bummed to see it crap out so soon.",B002WLHPNK,B002WLHPNK,AHJBYLTFK524DCQ5SYCESG7DGQXQ,1390948078000,1,True,343
5.0,Best router from Cisco yet!,"This router is amazing it has tons of features and a super easy setup. I will list some features below...<br />-Easy and quick setup.<br />-Has guest internet to keep you safe.<br />-Has a firewall that keeps your internet safe.<br />-Works with apps that are on ciscos website like my personal favorite is BLOCK THE BAD STUFF that keeps you safe from well, the bad stuff.<br />-Has fast internet that reaches all areas of my 2 story house.<br />Over all if you want quick internet thats safe and reaches really far then this is the router for you!",B007IL7AKM,B007IL7AKM,AGXDLJJZ2YETERU6VTWZHTQOXP2A,1341858100000,2,True,548
1.0,Not a good buy!,This doesn’t hold my toddlers pad. The Velcro is very hard to use.,B076SZ62X2,B09WXXX1QN,AGMV6HPGN5LW6ONYCUZSRVELMPGQ,1561330167465,0,True,66
2.0,They hurt me around my ears.,I really wanted to like these but they hurt me around my ear. The sound was good but also I have a small head and the way that wraps around is made for a larger head or a male person. Love the concept of that they did not stick in your ear. I think many people would like them they just were not for me,B07VYVJZ5B,B07VYVJZ5B,AG4AVDK3CFCODSX5Q4FR7RDM6YKA,1626550625727,0,True,302
5.0,Great powerstrip,"Everything is as advertised.<br /><br />The main cable is pretty stiff so make sure you have it stable as it may shift if placed in awkward position (the main strip itself isn't very heavy)<br /><br />Pay attention to the shape of the prong attachment, it's not your standard cube holding 3 prongs.",B01AHDJQ22,B01AHDJQ22,AGGJLUQ2RAKLR2AXL4S2JZDCJQUQ,1537316222119,0,False,298
5.0,Small but mighty,Works well for all calls and video chat meetings,B00C3XW5L4,B092FKXJGX,AFNZLXDPFJYA6CJYQDJGZRU7XH2Q,1641401374799,0,True,48
5.0,Great value,"In all fairness I just needed a cheap computer for my living room (for guests to select songs on youtube when I have/had gatherings and for people other than me to do work for me when they are here). Definitely no complaints. Its a great value, came in great working condition, and it works right out of the box. Super compact.",B0824T3625,B0824T3625,AGPGG4N5LFENBE5DRK6UZNWEZSPA,1600503295663,1,True,327
5.0,Great CD CDRW cleaner,"Outstanding cleaner for your CD or CDRW, MP3 player.  Takes you through many diagnostic tests.  Even has a Dolby test.  Well worth the money and you will be more than pleased with it.  I used it on both my PC CD and CDRW drives as well as my stereo CD player.  Fantastic product!!!",B0002ZHG14,B0002ZHG14,AECZZ7OBZRSONNFZOCWUILTWZXTA,1167922636000,8,True,281
1.0,Not for me.,I bought this policy at the time I bought a Sewing machine.  Received machine within approx a week - then within 2 weeks returned machine and cancelled this warranty.  Got my money back for machine but not a penny from a warranty that I will not be using.,B07P5FQGR8,B07P5FQGR8,AGDXHPQ2RSWIDDPV7L427UH32K6Q,1615648573241,2,True,255
5.0,Saved my equipment many times - others failed that couldn't be protected,"Saved my equipment many times. Other equipment failed that couldn't be protected due to location or nothing really to protect it (i.e. low level circuit boards on AC unit). Direct lightning strike that neighbors had damage, hit 3 transformers here, mine was all fine, except for circuit card that controls the garage door opener (not on UPS).",B06VY6FXMM,B0B9BK7PQN,AGTNS2JLYPMJJXXLDUGQEXGYR6ZA,1583778073786,1,True,342
5.0,Five Stars,Good value. Better quality than what came with iPad.,B00FA4Y7N2,B00FA4Y7N2,AHQ3HD3F45IPCMK6PR2ZCQII7ZAQ,1432490557000,0,True,52
1.0,Hard to see!,"I got these for at night but they do not ""glow"" at all. My kids do not even use them. They are really hard to see even during the day!",B08BHYX6ZW,B08CGN73DT,AH4L6APZD375POUGVMK4UYDK5OJQ,1612977119093,0,True,134
5.0,great,this helps keep batteries separate for when you travel or store in a car,B06XYH68MP,B06XYH68MP,AGJSLJL2ARUSQUNW6APH7S4WAO5A,1569961970225,0,True,72
5.0,it Worth,carry and use to easy and opinions different have to Nice,B07W4VQK4G,B082Z5L2LD,AGKJ5LCSE65QERK7XF3OULUBISJQ,1676869309040,0,True,57
3.0,Could be better,"I've not gone through two of these and DJI does not replace them as they do not have any sort of warranty.<br /><br />I think part of the problem is they don't like being used if your device has recently gotten wet as i've had this problem with other lightning chargers.<br /><br />So chalk that up to partially my fault, however can't have a faulty/flakey cable when flying a drone.  Bad things could happen.",B01LZDQJN6,B01LZDQJN6,AF2O72SCJ5VGDFIK557DZKWS4RUQ,1601651692665,0,True,409
5.0,Work pretty well and keeps down all the YELLING,"I like this set mainly because I had another intercom set and got tired of having to use it like a walkie-talkie where you'd have to push the button to talk.<br /><br />This set has full-duplex communications so you can speak with the other person without having to press a button when you want to speak, or worry about talking over them at the same time they're pushing to talk.<br /><br />It's not without its minor issues, though. It does have a bit of static on some channels, so it takes a while to find a channel where you can get a clear line depending on where you locate these and how close they are to other electronics which can affect the signal.<br /><br />Still, this keeps down the yelling and a lot of misunderstandings when I'm upstairs and my wife is downstairs.<br /><br />The size is fine for an intercom and it works well (as long as you can find a good open channel). So far, it hasn't had any issues with random noise like some of the other intercoms that would pick up random static from other signals from time to time (maybe when an airplane was flying over or someone else with a similar walkie-talkie in the neighborhood was using one). This one doesn't seem to even open a channel until you hit the call button, which is a big plus. It's not sitting in continuous communication mode except for the contact channel which still broadcasts when calling the other intercom, but the other intercom's speaker doesn't turn on until you hit the ""answer"" call button. Thus, there's almost no chance of getting that random static burst you get from the walkie-talkie kind of intercom.<br /><br />I like that you can many more of these to have one in every room if you wanted. Really, all we'll need is upstairs/downstairs, but I can see where it would be useful in large houses, or for communicating with kids inside their rooms on their headphones.<br /><br />Overall, this is a pretty nice set of intercoms for people who don't want to have to constantly keep screaming, ""WHAT?!"" back and forth if one person is in a distant room. The price is just okay at the current price of $80 for the 2-pack, but it gets better if you need more than just two.",B095WSBB4V,B095WSBB4V,AE24VPMWEEQD62YPOG53BW7JCGFA,1633643199078,0,False,2169
5.0,Died in under a year,It was great when it worked but if died for no apparent reason in under a year and Amazon said the return window was closed so I feel it was a bum deal.,B06XVZ6Y4T,B09YLKXNSN,AENLJONYAP2W27JVQUKSRPQBQLPA,1654219552758,0,True,152
2.0,Doesn't timer record on vcr,"If you just want to play vcr tapes or a dvd, it's ok, but recording is not good.  Choppy, jumpy.  I procrastinated returning it and the time expired.  Since I didn't return it, my square trade warranty couldn't help me.  I've had several people try...and it just doesn't work.",B001DZFYPW,B001DZFYPW,AGXCMSSLLQHPXRXCJHDBKA7WXD2Q,1387544375000,0,True,276
3.0,Won't connect,"Is there someone that can help me? I can't get mine to connect, I charged it and still nothing. I don't know if in doing something wrong",B074M96FKW,B0BCG125HG,AGAIOQ7SNSIHMHFD7A2QKHH74U4A,1658326709252,0,True,136
5.0,Great addition to my desk,This was very easy to assemble and works great as a monitor riser.,B0785F1Y4C,B09QCDBT7Z,AGRCJFCCWCKAQKU2AA3OMCEHCN4A,1603730261364,0,True,66
4.0,Great deal.,These work well. They have decent sound quality and noise cancellation. Not the best but for the price excellent. I dont worry about losing or tearing them up because they're so cheap.,B08DQTJFYR,B08DQTJFYR,AHC7T3SUZEU7UA3CKAFZ23ZASR2Q,1619618516527,0,True,184
5.0,Exactly what I needed works fine( so far),Needed power chord for Roku. This works fine as a replacement.,B07XG4K4RL,B07XG4K4RL,AFAWPMGORD5GGCAH22ZGY45ZABZA,1603050073161,1,True,62
4.0,As good as I expected,"Excellent reception at about 10 feet above roofline.  All local channels and except for one station, picture is fantastic.  Easily mounted on a pole attached to my chimney, it took about an hour and a half from start to finish.  Watched this years Super Bowl on it as reception was better than current supplier.  (If I could get ESPN on it, wouldn't need cable.)",B00317IIT4,B00317IIT4,AFOYW22J7WFG7YTW27XJTOGXDUZA,1328646589000,3,True,362
5.0,Bluetooth Wireless Speakers are great,"The goal is to reduce the number of wires on my desk.  Well, the T12 eliminates the wire from my computer to the speakers.  The Bluetooth speakers worked quite well.  Didn't have any trouble 'pairing' to my computer.  I was also able to pair with my smart phone & tablet, and listen over the Bluetooth's range.  The only issue was the 'pairing' lasts until you disconnect.  So, if you forgot, you'd be in for a surprise at 3 AM, when you'd get an email from your smart phone located in another room.",B00408GUNY,B00408GUNY,AFNJ6ZF52A7F2TRHCJXLZTFD4R7Q,1369748279000,1,True,499
5.0,Nice and Solid,"Great wall mount that is solid. I'm using it to mount a 65"" TV and have no concerns on the quality. Its a winner.",B00A7WDYYU,B00A7WDYYU,AF4IK6RHY5DZPIICOZ6B4IUVK3LA,1543619434556,0,True,113
5.0,Connectivity!,"Compact adapter to be able to charge a phone, access files and generally increase the connectivity of my new MacBook Pro!",B07CVX3516,B07PWCN4LC,AHLRROT4STTGSOKZHSLOBOBCDDMA,1593022811243,0,True,121
5.0,Awesome camera,"ZOOM video conferencing, intuitive connections with no set-up; great picture quality and sound",B0B7B7SYSY,B0B7B7SYSY,AHFQO62JLVOFP5A234SD7HVDCXMA,1676573804342,0,True,94
5.0,Works great as advertised!,Resurrected my Xbox one — highly recommend this product!,B07ZRCJGBK,B07ZRCJGBK,AH4PFVCBVTN5GYD5V3EJGRHA7GQQ,1580402772511,14,True,56
5.0,Very easy tp apply and great instructions were provided.,Armorsuit seems to be a great product and was fairly easy to install with the instruction sent.Highly recommended to all Kindle Fire owners.,B00FGI3E22,B00FGI3E22,AEKDWEWZQMQR7C4BSPAJSQ5JNGJQ,1403202684000,0,True,140
3.0,I loved the color and the quality of the product seemed ...,"I loved the color and the quality of the product seemed great, but I had a Surface Pro 2 and needed to upgrade after I accidentally dropped mine and shattered the screen. I upgraded to the 4 and bought this Type Cover and was SO disappointed! The connection with the Type Cover  and Surface Pro was horrible, and I am not sure if it was the Type Cover or a mix of the Type Cover and the Surface Pro that just was not up to Microsoft standards! I ended up returning both for a full refund because I was so disappointed.",B0163H43AQ,B0169O19GY,AFGC6WNTVPV3BBNQ2NLU5G2EKDEA,1494857186000,0,True,518
1.0,Bad sound quality,Horrible sound quality from out of the box. Must be a short in the wire. Were for my son and he didn’t tell me until too late to return.,B07G767ZWG,B07G767ZWG,AGZRO7EBKLNQXU5RM5NQZM5EZ2NA,1572801662026,1,True,136
5.0,"I'm now and LG Customer, spend the thirty and take away the hope it works fears.","It seems to be working to above standards right out of the box, instantly loads dvds, all the ones my dvd drive won't load this one doe's so I can keep upgrading my Vudu account.  It seems to play them just fine without loading any of the software that came with the unit, so I just tucked away the software so if needed I have it.  I haven't played a whole movie yet but it opens under fifteen seconds or way quicker and plays it then since I'm just uploading to Vudu I stop it and do my thing, but the picture is pulled up on screen for intro so I can tell it's playing the dvds.  One cable seems to be more than strong enough using HP CQ 60 usb port.  It's kind of light and flimsy but not bendable flimsy.  Expect the unit to be moving all arround while taking in and out discs, it's think just a half an inch high, so I finally ended up wedging it under the usb plug in and that seems to hold in a good place and keep it from moving all around, now I just need to find a shorter cable in my bag of cables to make it pretty, one that comes with it though has the magnet shield magnet on it so not sure if I should switch it out.  Push the button on the front and it pops right open not a fancy one like an x box but more like the ones that come with lap tops, latch is released and spring pops it open.  Makes some loud noises with some dvds and those were not properly pushed down enough so be careful of that.  Still some are just louder even when rightly inserted.  It's got a plastic sticker on top to make it look aluminum brushed, it's all plastic, so don't mistakingly try and peel it off as a clear protective sticker like the ones found all over unit when you get it like I did, didn't peel up at all but I was just lucky.  As I said plug and play replaces immediately your internal drive once auto driver finds right driver to communicate with unit, I'm using Windows 7.  Expect it to be smudgy on top from holding the unit down while closing it each time.  No fancy lights or anything just one blue or green activity light on front and one button on front to open it.  I think that covers it, as I said brand new and haven't played an entire disc, but very pleased on it's lightning speed of opening all my dvds when my drive would just click for minutes and still not open them.  Write me for questions, spend the thirty and be satisfied, I'm now an LG customer.  I have it running off a plain usb not 2.0 or anything, at least I'm pretty sure it's just a plain usb.",B00C2AMK2M,B00U14INHC,AFRGSROI7T5UAGPS3UJDGCTK4HDQ,1424146536000,17,True,2482
1.0,This is a five month review BEWARE THIS ITEM,"The item after only four months has stopped working on the left speaker side makeing all sound like it's a blown out speaker on the left side, the picture is fine, but distorted sound.  I have bought wires splitters to bypass the box and go directly to my stereo with rca off the 3.5 mm jack with a coupler, hopefully this will work, otherwise I'm out 35.00 and customer service for etkcity was very quick and told me it's past the amazon thirty day period and they would cover nothing, despite it only being four months old, bought in nov its now march.  I can't believe they don't even have a six month warranty on their products, SO BEWARE THE UNIT FAILED UNDER NORMAL USE AND WAS NOT COVERED BY MANUFACTURER.  I will never buy from them again. i know ebay sells a convertor for 22.00 I might buy that one if my re wire fails, bute etekcity reviews of problems I should have listened too, I thought this was a good one I was wrong.  Buyer beware!!!",B008COJXHC,B008COJXHC,AFRGSROI7T5UAGPS3UJDGCTK4HDQ,1381966534000,5,True,951
5.0,like it,"Got this a while ago, just reviewing had months to test it, quality of cable is great, seem to lose no quality between signal from my comp to my tv, picture is darker on tv sometimes to the point of being unwatchable with my netflix movies, don't think its the cable though, I got such a long one to be able to have movable options in the future, little hum in my speakers with the hook up but not noticeable when watching netflix movies, once again for the length of the cable and price I'm not complaining at all, besides I googled it and others have said that netflix on their tvs is dark also and we all can't have bought this cable, which leads me to believe it would make no difference to have spent a ton.  Cable is very heavy, as I said seems to be all A1 quality.  Most pictures that aren't dark to start with are fine with no noticeable difference.  I'll shut up now, good cable for the money.  P.s. Has 3.5 mm plug in which goes in headphones spot on comp and I split the other end with an RCA splitter jack and hooked right up to the aux on my stereo for stereo sound, works just fine and moving the cables around to my gaming splitter fixes hum to a low noise if it's ever loud, don't get me wrong this cable is shielded well or so it seems, just a lot of extra wires and boxes (gaming switcher box) might be causing the hum (or feedback noise).  Vid On...",B0018M7ZI4,B01LX4CG4N,AFRGSROI7T5UAGPS3UJDGCTK4HDQ,1305584955000,2,True,1369
5.0,Great hands free tablet holder!,I use this to hold my iPad hands free while sitting on the couch.  Works great!  Very flexible for different positions!  Wish I had purchased this years ago.,B01AHGIDE6,B01AHGIDE6,AGGMENBKDDJUQZA7ES5QKMTC4UTQ,1556208465571,0,True,157
4.0,Great sound for a small speaker.,"Great sound for the size and price.  I usually use headphones when I want music, but I recently starting using a hula hoop and find headphones a pain to deal with while hooping.  This seemed like a good solution, and it was.  On the lower volume settings it is perfect for the small room I'm using it in.  Easy to use (assuming you know how to pair a device).  If you do not have such knowledge, I'dl look it up online as the manual is in tiny tiny print / pictures which will be hard enough to see, let alone understand.  The cloth and bamboo styling are gorgeous.  If I have a complaint, besides the manual being worthless, it's that it makes a pretty obnoxious ding when you power them on and off.",B00VM5I3PG,B00VM5I3PG,AHPAXGZTH4KAGQHOWQ4SGU4BN23Q,1441333749000,0,False,700
1.0,Broke after a week.: / bought a different ...,Broke after a week. :/ bought a different brand and those are still going months later. Save your mobey.,B007YWMEPG,B007YWMEPG,AF6L6GCILOYQXOUT2K2MJD7EQFXA,1413861311000,0,True,104
3.0,One Major Drawback - The Exercise Selections,"My wife bought this for me as an upgrade to my Versa 2.<br />A great thing about the Versa 2 was the ability to arrange the selection and order of Exercises on the watch, albeit via the phone app.  I was expecting this feature to be the same (or improved) on the upgraded watch.<br />But on this model, you do NOT have the option to change roster of exercises on the watch, or the order in which they appear.  Wow, hard to believe that a watch that's intended to help you track your exercise would loose this feature.<br />The very clumsy workaround is use the button double-click option to select up to 4 exercises (only) if you don't want any other apps in double-click.<br />And you can't add any exercises to the roster.  Rowing (one of my frequent exercises) is not included.<br />Fitbit designers  - these are BIG MISSES for a health tracking device!!",B08DFLG5SP,B08GLRVD95,AFMHTCXYBGPF7YVMOCSBSQG3KBOQ,1646684155505,0,False,857
5.0,very sleek,This is a nice mount. we used it as a center speaker in our setup. Hanging from the ceiling. It works and looks nice.,B005SEN20S,B005SEN20S,AEMEWLPSNPXYWNDT2RI72YGBV7FA,1452815255000,1,True,117
1.0,Cheap and breaks easily,"I bought this product a few weeks ago and it has broken already. Not sure how it can protect my computer if it breaks so fast. The colors are nice and what I expected, so if you're looking for a vanity product rather than true protection this is a fine choice.",B01L3TTGOC,B077TPFXZV,AHOLPICXBTTQPRF64NVS45HKXZ3Q,1535034100896,1,True,260
4.0,number keypad brings joy,works great with my MacBook air. I do a lot of spreadsheet work and simply couldn't go without a number keypad. Would give a 5 star.  But a couple of the keys are sticky. If they loosen up a bit I'll update my review.,B00KLGSQJ0,B00KLGSQJ0,AGYCMKYUHMHXHV4CNK7BBXH6AVNQ,1504805523860,0,True,217
5.0,Value / quality - money: well spent,"Looks good and gives a nice feel to it. However I had to cut out a part of the side so my USB hub can fit there. I already knew I’d have to do that if I’m looking for bottom protection. Love the keyboard, screen protection they give you too!",B01N4GSGVQ,B07GDH44S2,AENY443ZA5TGC343HMPHK22XCK6A,1560122927864,0,True,241
3.0,Three Stars,Very good but it didnt last. The rubber wore out faster than I expected.,B0041D0K1Q,B0041D0K1Q,AFC3IQ472D7B2SCOKFD5HEJI3CCQ,1449438447000,0,True,72
4.0,"Color is perfect,","Given as gift but she likes a lot,",B07K27J2Y6,B07K27J2Y6,AHAVMMD2IBCLJYL4LCNLUU5ED2CQ,1584919883585,0,True,34
5.0,Great Gamepad,"Bought this for my son for Christmas, he loves it. Apparently my two daughters liked it so much that they also ordered Gamepads for themselves.",B003VAHYQY,B003VAHYQY,AEBMXR2X75L4S4JDHMQHZJKAXU3A,1390502824000,0,True,143
5.0,great,Works great in the shower.  It's not super loud but it works well for me.,B011W7HTSK,B016I4QMOE,AGVYD3TME37XBTFNNDARJUIXSRJA,1474133543000,0,True,73
1.0,The Dell XPS Laptop is the WORST computer I've ever had,The Dell XPS Laptop is the WORST computer I've ever had. Do not buy it -- it's a waste of money! Less than one year of owning it & it freezes at least 1x/every day. The BSOD of death also shows up. There answer was to send it in to their depost and to replace the hardware and reinstall the operating system. All of my files were lost and I had to purchase programs again. Everything from microsoft office to photoshop. Less than 2 weeks after having the laptop back & reinstalling everything it has started freezing again. Dell says that since they fixed it once they say the case is closed. Worst customer service. I used to be a faithful dell customer but now I'm gone.,B00I9HU29K,B00I9HU29K,AGV55UWDCGJQAECZNRVBB7B7RHTA,1433386811000,2,False,672
5.0,Good solid construction will last years and years as long ...,Good solid construction will last years and years as long as it is mounted securely to surface. good long distance will clear shallow roof eaves for antenna attached to side of home or garage.,B0045DYPT0,B0045DYPT0,AFFE26SMRNZ453WPPMNALAONOW4Q,1530561527437,0,True,192
1.0,I thought this didn’t work but after some experimenting I ...,"**Update: it doesn’t work with an android at all. And I can’t get it to do both sound and picture at the same time with my iPhone. ☹️**<br />I thought this didn’t work but after some experimenting I realize that it needs to be plugged into the wall, tv, and phone at the same time. This means I had to also buy a usb to wall outlet and an extension cord because it couldn’t reach my TV.",B077VHBDJL,B077VHBDJL,AET3YTV7IIDST2YK73VZXIX2VHRA,1534374135470,7,True,386
4.0,Four Stars,Like it just wish more updated movies available,B00INNP5VU,B00INNP5VU,AGH2KXMKCKEVSGA4ZOEE34VWLPJA,1524508011558,0,True,47
1.0,Not GOOD!,"Bought 3 of these, one in December & it corrupted in my phone on the way tot he Phllipines :( Bought 2 in January one corrupted in my phone in Japan & just last week the third one corruputed in my sister's phone in OK! What is wrong with these cards? That is alot of heartache, lost pictures, data.....just a pain, beside the expense of trying to recover the lost pictures! Wish I could talk with someone!",B00IVPU7AO,B00IVPU7AO,AH2RHHBOO77OHIHDKAO4CP3VWKBA,1463527607000,0,True,405
1.0,Terrible,The stand sticks! The third row does not work. We ordered a purple one before and it worked great but this one is terrible.,B00EEDQ5HQ,B00EEDQ5HQ,AF5OQLSBJSXEYPBZET6LVN6RQD3Q,1429292642000,0,True,123
5.0,All fired up,Works as it should and faster then the first Gen. I like the added voice control,B00ZV9RDKK,B075X8471B,AEZ2WBDBIEQYG462G2YONYBGZVZQ,1514134921260,0,True,80
5.0,Under Cover,"Looks good, feels good, fits good I like it and good price",B00KT2VVOS,B00KT2VVOS,AEZ2WBDBIEQYG462G2YONYBGZVZQ,1469976409000,0,True,58
5.0,I bought this for a future trip.,Product came as described. Ready for an overseas trip.,B07C1LPMRQ,B07C1LPMRQ,AHZJGWZEH77NI37UGRN67KT42A7Q,1579453771915,0,True,54
4.0,"This is a sleeve, not a case.",This item is more like a skin or sleeve than a case.  Plus the plush keychain wasn’t nearly as poofy as the pictures show it to be.  Cute though.,B081DGSBLR,B081DGSBLR,AHFWV2IP54TGQGKSY67KDLGHTPMQ,1590183142674,0,False,145
5.0,An excellent little speaker!,An excellent little speaker with a nice big sound!,B08QRYTPGH,B08QRYTPGH,AH2TT2ADBGAXKVLSHAZWW3TOJMAQ,1669621922478,0,True,50
5.0,"This soooo not your old school boombox! Better, way better","This is a very modern, sleek unit with a user friendly touch controls,I did not need to read the directions the first time, that is how easy it is. Plug in your MP3, computer,or USB and start listening to some awesome sound.  The bass is great and the sound is crystal clear. In the past, I trained as a classical pianist, so sound quality is very important to me.  This unit has great sound and there is a equalizer to custom set the bass and treble.<br /><br />You can also plug in an instrument or microphone.  Included is a antenna wire for FM use, the reception in my house is not so good.<br /><br />The only real con is the weight, a strap is included but I could not see me using the strap, or even moving this around on a regular basis. Also, the size is deceiving from the picture, it is bigger.<br />Highly recommend... my 22 son also thinks this is great.",B004I44EXI,B00XIQCA8I,AGVIH2XXBIIZDXDEQJCUCY42JOOA,1306275785000,2,False,867
5.0,Portable dock for adding two monitors,Great small desktop addition for when you need to add two monitors. Just plug in and play. You have the choice of using the included power supply or just use your laptops power. I tested it on a HP Pavilion laptop and it works flawless. The extra SD card ports are handy as well as having both USB 2 and 3.0 ports. I think most people use HDMI for monitors today but this device has one VGA port. You can only add 2 monitors at once whichever port configuration you choose.<br /><br />The ethernet port is available if you need it just by plugging the cable in. This is a fast hook up all the way around. The Tobenone designers did excellent work and hooray for them. We thank you!!,B097BVW4SF,B097BVW4SF,AHHQMVOQSY4WOIU5AWA5AEAQPJ6Q,1631674639185,1,False,682
3.0,Too Short,"This cord worked as advertised and was very cost-effective in comparison to the Apple branded cords. It worked with my iPhone 6 with the case on and I had no problems with melting. I would note, however, that four inches is very, very short, and will have your phone sitting practically on top of your laptop or wherever you've plugged it in. This cord made charging in the car impossible because it was simply too short. It would be nice if there was a happy medium length between 4 inches and 3 feet.",B00FA4Y82W,B00FA4Y82W,AHOKHJCOCCZX5ZXG5H3A2BVZ5LFQ,1420559974000,0,True,502
5.0,Great Ear Buds for Running,"I bought these Blue Tooth Ear Buds primarily to listen to music or pod casts while I run or lift weights.  I have used a different brand of blue tooth buds and several pairs of wired ones  over the years that all stopped working after a number of sweaty or rainy runs.  So far,  and I ran through a Southwest Florida summer in them, these have worked well and stood up to the punishment.",B01G8JO5F2,B01G8JO5F2,AFCAUMIM5BK5OYMPUNHHQWMJPA4Q,1574953323694,0,True,387
5.0,HP G50 Laptop Battery,Having been in need of a new battery for a long time I am extremely pleased to have this product. This is actually my third attempt at purchasing a new batter. The two previous batteries either was completely the wrong product or had a slight defect that caused it to not work. This battery has excellent.,B002NKCHRY,B002NKCHRY,AGK4N43GGUH6S2DYI5YTDINCBWFA,1279503309000,5,True,305
3.0,"Slow, noisy, inconsistent","It's not that it is slow, it is that it isn’t always slow. So video/ files will burst for a second or two, then go back to crawling. The draw is rough to open, not sliding smoothly or gracefully but feeling and sounding like it is sliding over sandpaper.<br />Aside from the burst and sustained speed issues, and the questionable tray, this works well. Simply plug and play on Windows and Linux (At least, the versions I have here).",B09NM6CX8L,B0CBP1J4ZF,AEIIRIHLIYKQGI7ZOCIJTRDF5NPQ,1666994581474,0,False,432
